fecha_hora,tipo_resultado,tipo_animal,raza,color,edad_en_dias,esterilizado,sexo
2014-06-26 12:32:00,Return to Owner,Dog,Miniature Poodle Mix,White,1825,Si,Hembra
2014-10-22 17:22:00,Adoption,Dog,Golden Retriever Mix,Brown,30,Si,Hembra
2014-11-07 13:05:00,Transfer,Dog,Labrador Retriever Mix,Brown,120,Si,Hembra
2014-07-18 16:27:00,Euthanasia,Dog,Cocker Spaniel Mix,Cream,5840,Si,Hembra
2014-12-20 09:00:00,Transfer,Cat,Domestic Medium Hair Mix,Brown Tabby,365,Si,Macho
2014-01-23 18:56:00,Adoption,Dog,Labrador Retriever Mix,Brown Brindle,30,Si,Hembra
2014-05-14 14:02:00,Transfer,Cat,Snowshoe Mix,Lynx Point/White,30,No,Macho
2013-12-20 14:24:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,1825,No,Hembra
2014-07-12 12:03:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,90,Si,Macho
2014-10-08 18:57:00,Adoption,Dog,Pekingese,Gold,2190,Si,Macho
2014-11-08 16:04:00,Adoption,Cat,Domestic Shorthair Mix,Blue,1095,Si,Macho
2014-07-13 17:33:00,Adoption,Cat,Domestic Shorthair Mix,Black,90,Si,Macho
2014-01-01 13:32:00,Adoption,Dog,Siberian Husky Mix,Black/Brown,1095,Si,Macho
2014-03-24 17:41:00,Adoption,Dog,Australian Cattle Dog Mix,Black/Brown,365,Si,Hembra
2013-11-15 15:18:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,30,No,Hembra
2014-09-03 13:51:00,Transfer,Dog,Miniature Schnauzer/Miniature Poodle,Tan,180,No,Hembra
2014-08-10 15:16:00,Adoption,Dog,Pit Bull Mix,Yellow Brindle/White,1095,Si,Hembra
2014-11-21 09:43:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby,60,No,Macho
2014-01-11 17:04:00,Adoption,Cat,Domestic Shorthair Mix,Black,120,Si,Macho
2013-12-10 17:27:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,60,Si,Macho
2014-01-03 17:19:00,Transfer,Dog,Pit Bull,Black Brindle/White,1460,Si,Macho
2014-08-18 15:34:00,Transfer,Dog,Labrador Retriever/Pointer,White/Black,60,No,Macho
2014-10-12 18:24:00,Adoption,Dog,Labrador Retriever Mix,Black,365,Si,Hembra
2014-04-02 17:56:00,Return to Owner,Dog,Shih Tzu Mix,Black/White,1825,Si,Hembra
2014-06-14 14:57:00,Return to Owner,Dog,Pit Bull,Brown Brindle/White,3650,Si,Macho
2014-01-10 11:34:00,Transfer,Dog,Pit Bull Mix,Black/White,730,Si,Hembra
2013-11-30 13:31:00,Adoption,Dog,Pointer Mix,White/Tan,1825,Si,Macho
2014-01-19 16:05:00,Transfer,Dog,Chihuahua Shorthair Mix,Brown,365,No,Hembra
2014-02-13 17:05:00,Transfer,Dog,Chihuahua Shorthair/Rat Terrier,White/Tan,730,Si,Hembra
2014-06-05 15:49:00,Transfer,Cat,Domestic Medium Hair Mix,Blue,60,Si,Hembra
2014-06-06 19:30:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,365,Si,Hembra
2014-06-18 17:02:00,Adoption,Dog,Bruss Griffon Mix,Brown,60,Si,Hembra
2013-11-03 11:40:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,365,No,Hembra
2014-05-10 15:41:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/White,1095,Si,Hembra
2014-01-25 18:43:00,Adoption,Cat,Domestic Shorthair Mix,Black,365,Si,Macho
2014-02-09 13:24:00,Adoption,Dog,Anatol Shepherd/Labrador Retriever,Black/White,1460,Si,Hembra
2014-03-04 18:33:00,Return to Owner,Dog,Siberian Husky Mix,Black/White,730,Si,Macho
2014-09-13 17:24:00,Return to Owner,Dog,Alaskan Husky/Australian Shepherd,Gray/White,1825,No,Macho
2014-03-30 18:10:00,Adoption,Dog,German Shepherd/Chow Chow,Sable,210,Si,Hembra
2014-04-07 17:20:00,Return to Owner,Cat,Domestic Shorthair Mix,Black/White,120,No,Hembra
2014-05-08 11:25:00,Transfer,Dog,Pit Bull Mix,Brown Brindle/White,240,Si,Hembra
2014-06-15 16:10:00,Transfer,Cat,Snowshoe Mix,Seal Point,730,Si,Hembra
2013-10-07 15:33:00,Euthanasia,Other,Opossum Mix,Gray/Black,365,Desconocido,Desconocido
2014-07-20 18:08:00,Adoption,Cat,Domestic Longhair Mix,Orange Tabby/White,90,Si,Macho
2014-08-03 17:41:00,Return to Owner,Dog,Pit Bull/Bulldog,Brown/White,1095,Si,Hembra
2014-10-27 10:24:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby/White,365,No,Macho
2013-12-08 14:33:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Macho
2014-11-26 12:11:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan/White,365,Si,Hembra
2014-01-05 10:41:00,Euthanasia,Cat,Domestic Longhair Mix,Blue/White,1825,No,Macho
2014-04-16 15:43:00,Transfer,Dog,Australian Cattle Dog Mix,Black/White,90,No,Hembra
2014-05-26 13:55:00,Adoption,Dog,Boerboel Mix,Tan/White,1095,Si,Macho
2014-01-10 13:39:00,Return to Owner,Dog,Shiba Inu Mix,Brown/White,1825,Si,Hembra
2014-06-02 17:40:00,Euthanasia,Other,Raccoon Mix,Black/White,365,Desconocido,Desconocido
2014-01-22 18:08:00,Adoption,Cat,Domestic Shorthair Mix,Chocolate/Black Smoke,150,Si,Hembra
2013-11-03 17:27:00,Transfer,Cat,Siamese Mix,Flame Point,14,No,Hembra
2014-03-15 18:53:00,Adoption,Dog,Catahoula Mix,White/Brown,270,Si,Hembra
2014-09-21 18:13:00,Adoption,Dog,Catahoula Mix,Chocolate/White,730,Si,Hembra
2014-07-27 12:06:00,Return to Owner,Dog,Pit Bull Mix,Black/White,21,No,Hembra
2014-07-12 12:29:00,Adoption,Cat,Domestic Longhair Mix,Black/White,60,Si,Macho
2014-05-18 15:36:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,21,No,Hembra
2014-07-15 17:38:00,Return to Owner,Dog,Labrador Retriever Mix,Black/White,1095,Si,Hembra
2014-11-15 16:43:00,Adoption,Cat,Domestic Shorthair,Tortie,60,Si,Hembra
2013-11-11 11:23:00,Transfer,Dog,Pit Bull/Labrador Retriever,Tan/White,365,No,Macho
2014-06-05 08:22:00,Euthanasia,Other,Bat,Brown,28,Desconocido,Desconocido
2013-12-28 14:31:00,Adoption,Cat,Domestic Longhair Mix,Orange Tabby/White,365,Si,Hembra
2013-10-24 10:47:00,Euthanasia,Dog,Labrador Retriever Mix,Chocolate/White,1825,Si,Hembra
2014-03-07 16:26:00,Euthanasia,Other,Bat Mix,Brown/Black,365,Desconocido,Desconocido
2014-04-26 11:35:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,6,Desconocido,Desconocido
2014-02-06 17:43:00,Adoption,Dog,Dachshund Longhair,Brown/Black,365,Si,Hembra
2014-05-06 13:42:00,Transfer,Dog,Labrador Retriever,Black/White,730,Si,Macho
2014-12-04 12:25:00,Transfer,Cat,Domestic Shorthair Mix,Black,120,Si,Hembra
2014-12-01 12:28:00,Adoption,Dog,Border Collie/Labrador Retriever,Black/White,730,Si,Macho
2014-08-21 14:25:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,90,Si,Hembra
2014-02-08 16:29:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,730,Si,Macho
2013-11-07 16:53:00,Return to Owner,Dog,Pit Bull Mix,Brown/White,365,Si,Macho
2014-04-17 18:44:00,Return to Owner,Dog,Pointer Mix,Tan/White,180,Si,Hembra
2014-08-28 14:05:00,Adoption,Dog,Pointer/Jack Russell Terrier,White/Black,365,Si,Macho
2014-05-15 11:25:00,Transfer,Cat,Domestic Medium Hair Mix,Tortie,4,No,Hembra
2014-03-06 15:03:00,Disposal,Other,Bat,Brown,365,Desconocido,Desconocido
2014-09-24 10:22:00,Euthanasia,Other,Bat Mix,Brown,180,Desconocido,Desconocido
2013-11-16 14:26:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,60,No,Macho
2014-11-01 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,365,No,Hembra
2014-02-16 17:09:00,Adoption,Dog,Border Collie/Labrador Retriever,Black,120,Si,Hembra
2014-04-28 10:38:00,Transfer,Cat,Domestic Shorthair Mix,Black Tabby,7,No,Macho
2014-02-22 14:52:00,Transfer,Dog,Maltese/Jack Russell Terrier,White/Tan,300,No,Hembra
2014-09-18 13:18:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,365,Si,Hembra
2014-06-09 17:58:00,Adoption,Dog,Labrador Retriever Mix,Black/White,60,Si,Hembra
2014-02-02 18:58:00,Adoption,Dog,Labrador Retriever Mix,Red,365,Si,Macho
2014-08-17 12:24:00,Adoption,Dog,American Pit Bull Terrier/Boxer,Fawn/White,730,Si,Hembra
2014-10-20 11:51:00,Transfer,Dog,Shih Tzu Mix,White/Brown,1825,Si,Macho
2014-11-30 13:48:00,Return to Owner,Dog,Dachshund,Tricolor/White,1825,Si,Macho
2014-08-15 17:17:00,Return to Owner,Dog,Pit Bull Mix,Black/White,1095,Si,Macho
2013-12-20 16:50:00,Transfer,Dog,Siberian Husky Mix,Black/White,365,Si,Hembra
2014-09-13 17:21:00,Return to Owner,Dog,Chihuahua Shorthair/Pug,Brown,1825,Si,Hembra
2014-07-13 14:15:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,120,Si,Macho
2014-04-01 18:47:00,Transfer,Cat,Domestic Shorthair Mix,Gray Tabby,1,No,Macho
2014-06-16 12:03:00,Transfer,Dog,Chihuahua Shorthair Mix,Brown Brindle,365,Si,Macho
2014-04-12 12:08:00,Adoption,Dog,Cairn Terrier Mix,Tan,2920,Si,Hembra
2014-04-22 08:47:00,Adoption,Dog,Australian Cattle Dog,White/Black,1825,Si,Macho
2014-07-16 18:40:00,Transfer,Dog,Jack Russell Terrier Mix,White/Black,28,No,Macho
2014-01-12 17:15:00,Adoption,Dog,Pit Bull Mix,Brown/White,730,Si,Macho
2013-10-05 18:58:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,60,Si,Macho
2014-06-09 17:53:00,Adoption,Dog,Labrador Retriever Mix,Yellow,365,Si,Hembra
2014-06-28 13:35:00,Adoption,Dog,Great Dane Mix,Black/White,1460,Si,Hembra
2014-07-09 14:46:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,30,No,Hembra
2014-01-03 17:19:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,365,Desconocido,Desconocido
2014-01-11 18:07:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown/Tan,60,Si,Macho
2014-10-31 14:25:00,Transfer,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2013-10-02 17:42:00,Transfer,Cat,Domestic Shorthair Mix,Blue,60,Si,Hembra
2014-10-28 13:26:00,Return to Owner,Dog,Maltese Mix,White,1095,Si,Macho
2014-08-30 12:48:00,Adoption,Dog,Labrador Retriever/Great Pyrenees,Brown/White,240,Si,Macho
2013-12-04 11:40:00,Adoption,Cat,Domestic Shorthair Mix,Blue,60,Si,Hembra
2014-06-17 13:51:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,30,No,Hembra
2013-12-19 17:50:00,Adoption,Dog,Labrador Retriever/Australian Cattle Dog,Brown/White,270,Si,Hembra
2014-02-04 13:54:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,1460,Si,Macho
2014-05-21 14:41:00,Return to Owner,Dog,Labrador Retriever Mix,Yellow,2190,Si,Macho
2014-08-04 16:31:00,Return to Owner,Dog,Newfoundland Mix,Black,4745,Si,Macho
2014-11-28 13:31:00,Adoption,Dog,Pointer Mix,White/Black,730,Si,Hembra
2014-04-27 11:47:00,Euthanasia,Other,Raccoon,Gray/Black,365,Desconocido,Desconocido
2014-07-18 18:05:00,Adoption,Dog,Chihuahua Shorthair/Dachshund,Brown/Black,730,Si,Macho
2014-09-18 10:14:00,Return to Owner,Dog,Staffordshire Mix,Brown/White,730,Si,Macho
2014-08-18 12:20:00,Transfer,Dog,Australian Kelpie Mix,Tan/White,210,Si,Macho
2013-10-13 17:04:00,Adoption,Dog,Pit Bull/Australian Cattle Dog,White/Brown,240,Si,Macho
2014-10-18 18:56:00,Adoption,Dog,Queensland Heeler Mix,Red Merle,60,Si,Hembra
2014-08-14 12:29:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan,2190,Si,Macho
2013-10-15 16:10:00,Transfer,Dog,Australian Kelpie Mix,Tricolor,30,No,Macho
2014-05-13 17:25:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,60,Si,Macho
2013-10-10 12:31:00,Adoption,Dog,Rottweiler Mix,Black/Tan,1825,Si,Hembra
2014-03-08 19:06:00,Transfer,Cat,Snowshoe Mix,Calico Point,210,No,Hembra
2014-09-10 10:14:00,Euthanasia,Dog,Mastiff Mix,Black Brindle,365,Si,Hembra
2014-01-27 17:47:00,Adoption,Dog,German Shepherd Mix,Brown/White,60,Si,Macho
2014-12-06 14:52:00,Adoption,Dog,Chihuahua Shorthair Mix,Black/White,365,Si,Macho
2013-12-22 11:48:00,Adoption,Dog,Border Collie Mix,White/Brown,240,Si,Hembra
2014-05-27 17:29:00,Transfer,Cat,Snowshoe Mix,Seal Point/White,28,No,Macho
2014-10-06 18:32:00,Return to Owner,Dog,Staffordshire,Fawn/White,1095,Si,Hembra
2014-08-26 17:22:00,Adoption,Cat,Domestic Medium Hair Mix,Calico,30,Si,Hembra
2014-04-02 17:42:00,Euthanasia,Dog,Pit Bull Mix,White/Brown,730,Si,Hembra
2014-08-04 14:13:00,Adoption,Dog,Pug/Italian Greyhound,Chocolate,1095,Si,Hembra
2014-12-09 15:19:00,Euthanasia,Cat,Domestic Medium Hair Mix,Orange Tabby/White,730,No,Macho
2014-01-02 17:13:00,Adoption,Dog,Labrador Retriever Mix,Red/White,60,Si,Hembra
2014-12-02 19:01:00,Transfer,Other,Lop-Mini Mix,White/Gray,365,No,Hembra
2014-10-22 17:47:00,Transfer,Dog,Pointer Mix,Black/White,21,No,Hembra
2014-01-29 16:47:00,Adoption,Dog,Dachshund Mix,White/Black,60,Si,Hembra
2014-05-08 18:36:00,Transfer,Cat,Domestic Medium Hair Mix,Orange Tabby,14,No,Macho
2014-06-06 10:16:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,90,Si,Hembra
2014-08-22 11:27:00,Return to Owner,Dog,Rat Terrier Mix,Black/White,3650,No,Macho
2014-02-22 15:29:00,Return to Owner,Dog,Toy Poodle/Bichon Frise,Buff,2190,Si,Macho
2014-02-28 11:20:00,Return to Owner,Dog,Pit Bull Mix,Blue/White,730,Si,Hembra
2013-11-12 16:45:00,Return to Owner,Dog,Labrador Retriever/Rottweiler,Black/White,330,Si,Macho
2013-11-14 08:58:00,Adoption,Dog,Labrador Retriever Mix,Black/White,60,Si,Hembra
2014-08-17 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Silver Tabby,90,No,Hembra
2013-10-27 14:42:00,Transfer,Cat,Maine Coon Mix,Torbie/White,1095,Si,Hembra
2013-12-12 18:41:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue Tabby/White,30,Desconocido,Desconocido
2014-02-25 11:35:00,Return to Owner,Dog,Australian Cattle Dog Mix,Red/White,730,Si,Macho
2014-06-19 10:43:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,14,No,Macho
2013-12-31 16:50:00,Return to Owner,Dog,German Shepherd Mix,Brown/Black,1825,Si,Macho
2014-07-29 19:08:00,Adoption,Cat,Domestic Shorthair Mix,Black,2920,Si,Macho
2013-10-22 16:04:00,Transfer,Dog,Basset Hound,Tricolor,3650,No,Hembra
2013-10-12 15:05:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan/Black,30,No,Hembra
2014-09-14 14:54:00,Transfer,Dog,Pharaoh Hound Mix,Black/White,300,Si,Hembra
2014-12-01 18:12:00,Return to Owner,Dog,Boston Terrier,Brown Brindle/White,2555,Si,Hembra
2014-03-29 14:54:00,Adoption,Dog,Golden Retriever/Akita,Gold/Yellow,365,Si,Macho
2014-07-18 13:01:00,Transfer,Dog,Australian Cattle Dog Mix,Blue Merle,2190,Si,Hembra
2014-05-18 11:39:00,Transfer,Dog,Pit Bull Mix,Fawn/White,60,Si,Macho
2014-08-12 08:10:00,Disposal,Other,Bat Mix,Brown,150,Desconocido,Desconocido
2014-07-11 16:46:00,Euthanasia,Other,Raccoon Mix,Brown/Black,365,Desconocido,Desconocido
2014-08-30 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby/White,150,No,Macho
2014-03-23 18:43:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle/White,365,Si,Macho
2013-10-14 17:43:00,Return to Owner,Dog,German Shepherd/Labrador Retriever,White,1460,Si,Hembra
2014-07-05 15:48:00,Adoption,Dog,Rottweiler Mix,Tricolor,730,Si,Macho
2014-11-17 11:20:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Black,2190,Si,Macho
2014-08-20 14:06:00,Transfer,Dog,Australian Kelpie Mix,Sable,21,No,Macho
2014-03-24 14:19:00,Euthanasia,Other,Bat Mix,Brown,150,Desconocido,Desconocido
2014-03-14 18:57:00,Adoption,Dog,Pekingese/Catahoula,White/Brown Brindle,365,Si,Macho
2013-11-29 12:23:00,Euthanasia,Dog,Basset Hound Mix,Tricolor,365,No,Macho
2013-11-01 16:28:00,Transfer,Dog,German Shepherd/Labrador Retriever,Brown/Black,210,No,Macho
2014-06-07 14:16:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby,30,No,Hembra
2014-06-04 17:06:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Tan,150,Si,Macho
2014-02-11 16:03:00,Transfer,Cat,Domestic Longhair Mix,Cream Tabby/White,365,Si,Macho
2014-11-09 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,No,Hembra
2014-09-29 15:29:00,Adoption,Dog,Pit Bull Mix,Blue/White,270,Si,Hembra
2014-05-15 15:46:00,Return to Owner,Dog,Plott Hound Mix,Brown Brindle/White,1825,Si,Macho
2014-09-16 13:52:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,730,Si,Macho
2014-10-31 17:20:00,Return to Owner,Dog,Chihuahua Longhair,Blue/White,1825,Si,Macho
2014-03-25 15:53:00,Return to Owner,Dog,Rat Terrier/Beagle,Brown/White,4380,Si,Hembra
2013-12-03 17:02:00,Return to Owner,Dog,Jack Russell Terrier/Miniature Poodle,White/Chocolate,730,Si,Macho
2014-07-19 16:11:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby/White,28,No,Macho
2014-03-15 17:03:00,Adoption,Dog,Labrador Retriever/Beagle,Tan,730,Si,Hembra
2014-12-09 14:37:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue/White,365,Si,Macho
2013-12-21 15:54:00,Transfer,Dog,American Pit Bull Terrier Mix,Tan,60,No,Hembra
2014-06-01 13:22:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,Si,Hembra
2013-12-18 16:14:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,30,No,Hembra
2014-09-23 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Black,90,No,Macho
2014-07-31 13:51:00,Adoption,Cat,Domestic Medium Hair Mix,Tortie,120,Si,Hembra
2014-07-29 16:55:00,Transfer,Dog,Pit Bull Mix,Blue/White,1095,No,Macho
2014-08-31 15:00:00,Adoption,Dog,Cairn Terrier Mix,Black/White,365,Si,Macho
2014-08-01 08:27:00,Died,Cat,Domestic Shorthair Mix,Brown Tabby/White,2555,Si,Hembra
2014-01-05 12:56:00,Adoption,Dog,Chow Chow Mix,Red/Black,150,Si,Hembra
2013-10-16 17:04:00,Transfer,Dog,Flat Coat Retriever Mix,Black/White,365,No,Macho
2014-12-05 11:23:00,Return to Owner,Dog,Boxer Mix,Brown/White,1095,Si,Macho
2014-02-15 12:16:00,Died,Cat,Domestic Shorthair Mix,Tortie,365,Si,Hembra
2013-10-13 17:15:00,Adoption,Dog,Labrador Retriever/Australian Cattle Dog,Brown/White,60,Si,Hembra
2014-10-25 13:11:00,Transfer,Dog,Chihuahua Shorthair Mix,Black,730,Si,Hembra
2014-06-01 11:12:00,Adoption,Dog,Chihuahua Shorthair/Dachshund,Tricolor,730,Si,Hembra
2013-12-31 14:34:00,Adoption,Dog,Miniature Poodle Mix,White,1095,Si,Macho
2013-10-10 11:18:00,Transfer,Dog,Dachshund/Basset Hound,Brown Brindle,730,Si,Macho
2014-08-02 14:39:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2014-10-07 12:59:00,Transfer,Dog,Boxer,Brown Brindle/White,730,Si,Macho
2014-07-01 19:23:00,Adoption,Cat,Domestic Shorthair Mix,Tortie/White,90,Si,Hembra
2014-07-17 17:47:00,Euthanasia,Cat,Domestic Shorthair Mix,Orange Tabby/White,2555,No,Hembra
2013-11-09 13:02:00,Adoption,Cat,Domestic Medium Hair Mix,Blue Tabby/White,60,Si,Hembra
2014-05-29 19:15:00,Adoption,Dog,Jack Russell Terrier/Yorkshire Terrier,Tricolor,1095,Si,Macho
2014-03-01 17:24:00,Adoption,Dog,Yorkshire Terrier/Parson Russell Terrier,Blue/Tan,1095,Si,Macho
2013-11-27 16:24:00,Transfer,Dog,Toy Poodle/Miniature Schnauzer,Gray,2555,Si,Macho
2014-08-31 16:05:00,Adoption,Cat,Domestic Shorthair Mix,Gray,2920,Si,Hembra
2014-06-03 18:24:00,Adoption,Cat,Siamese Mix,Blue Point,60,Si,Macho
2014-05-16 18:59:00,Adoption,Cat,Domestic Shorthair Mix,Calico,60,No,Hembra
2014-01-23 13:06:00,Return to Owner,Cat,Domestic Shorthair Mix,Brown Tabby,2555,Si,Hembra
2014-03-12 18:41:00,Return to Owner,Dog,Shiba Inu Mix,Red/Cream,3285,Si,Macho
2014-11-29 14:54:00,Transfer,Dog,Chihuahua Shorthair Mix,Buff/White,60,No,Hembra
2013-11-11 17:28:00,Adoption,Dog,Australian Cattle Dog Mix,Brown Brindle/White,730,Si,Macho
2014-11-11 13:58:00,Transfer,Dog,Manchester Terrier Mix,Brown Brindle,150,Si,Macho
2014-05-09 17:36:00,Euthanasia,Other,Raccoon Mix,Black/Gray,365,Desconocido,Desconocido
2013-12-18 14:38:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,365,Si,Hembra
2014-09-12 15:49:00,Transfer,Cat,Domestic Shorthair Mix,Blue/White,7,No,Macho
2014-06-02 17:31:00,Adoption,Cat,Domestic Shorthair Mix,Calico,60,Si,Hembra
2014-03-22 15:34:00,Return to Owner,Dog,Australian Cattle Dog Mix,Tan/White,1460,Si,Macho
2013-12-23 11:33:00,Return to Owner,Dog,Pomeranian,Red,730,Si,Hembra
2014-06-24 18:56:00,Adoption,Cat,Domestic Shorthair Mix,Black Tabby/White,60,Si,Hembra
2014-07-24 15:59:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,28,No,Macho
2014-06-19 14:53:00,Transfer,Cat,Domestic Shorthair Mix,Calico,180,Si,Hembra
2014-07-18 18:25:00,Transfer,Cat,Siamese,Seal Point,7,Desconocido,Desconocido
2014-01-18 16:55:00,Adoption,Dog,Black Mouth Cur,Tan,730,Si,Hembra
2013-12-06 16:57:00,Euthanasia,Dog,Miniature Pinscher/Australian Cattle Dog,Black/Tan,730,No,Hembra
2014-03-12 19:04:00,Euthanasia,Dog,Basset Hound Mix,Tricolor,2920,Si,Hembra
2014-06-28 13:29:00,Adoption,Dog,Chihuahua Shorthair Mix,Black/White,730,Si,Hembra
2014-07-10 07:51:00,Adoption,Cat,Domestic Medium Hair Mix,Brown Tabby/White,90,Si,Hembra
2014-01-23 17:01:00,Adoption,Cat,Snowshoe Mix,Seal Point,60,Si,Macho
2014-06-21 16:07:00,Adoption,Cat,Domestic Shorthair Mix,Black,365,Si,Macho
2014-12-02 12:21:00,Adoption,Dog,Blue Lacy Mix,Blue/White,1095,Si,Hembra
2014-10-23 17:24:00,Adoption,Dog,Patterdale Terr Mix,Black/White,30,No,Macho
2013-11-04 16:35:00,Return to Owner,Dog,Australian Cattle Dog Mix,Blue Tick,1460,Si,Hembra
2014-07-26 12:08:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,30,No,Macho
2013-12-15 17:10:00,Adoption,Dog,Jack Russell Terrier,White/Tan,3285,Si,Hembra
2014-06-04 16:35:00,Transfer,Dog,Golden Retriever Mix,Red,330,No,Hembra
2014-09-12 17:18:00,Adoption,Cat,Domestic Medium Hair Mix,Blue,60,Si,Macho
2013-10-10 16:58:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,1095,Si,Macho
2014-09-27 17:02:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,28,No,Macho
2014-10-09 14:37:00,Adoption,Dog,Airedale Terrier Mix,Black/Tan,365,Si,Macho
2014-01-03 14:12:00,Return to Owner,Dog,American Bulldog Mix,White/Brown Brindle,2190,Si,Macho
2014-07-19 17:34:00,Adoption,Cat,Domestic Medium Hair Mix,Black,90,Si,Hembra
2014-03-28 10:17:00,Died,Cat,Domestic Shorthair Mix,White,365,Desconocido,Desconocido
2013-10-08 11:44:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,60,Si,Macho
2014-07-11 18:01:00,Adoption,Cat,Domestic Shorthair Mix,White/Orange Tabby,90,Si,Macho
2014-12-15 09:47:00,Adoption,Dog,Labrador Retriever Mix,Black,365,Si,Macho
2014-03-30 15:00:00,Adoption,Dog,Labrador Retriever Mix,Black/White,730,Si,Hembra
2014-03-08 16:28:00,Euthanasia,Other,Skunk Mix,Black/White,365,Desconocido,Desconocido
2014-05-06 18:40:00,Adoption,Bird,Bantam Mix,White,730,No,Macho
2014-12-15 11:20:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby,1095,No,Macho
2013-11-25 18:02:00,Adoption,Cat,Siamese Mix,Lynx Point,90,Si,Hembra
2014-10-17 14:03:00,Transfer,Cat,Domestic Shorthair Mix,White/Black,14,No,Macho
2014-04-08 13:58:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,14,No,Hembra
2014-04-20 14:44:00,Adoption,Dog,Chihuahua Shorthair/Rat Terrier,Tan/White,1095,Si,Hembra
2014-11-24 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,150,No,Hembra
2014-10-10 18:23:00,Euthanasia,Other,Bat,Brown/Black,28,Desconocido,Desconocido
2014-06-01 14:52:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,No,Hembra
2013-11-08 12:04:00,Return to Owner,Dog,Miniature Poodle Mix,White,365,Si,Macho
2013-11-10 15:25:00,Adoption,Dog,Rhod Ridgeback Mix,Red,730,Si,Macho
2014-05-22 12:05:00,Return to Owner,Dog,Cocker Spaniel/Miniature Poodle,Cream,730,Si,Hembra
2014-06-30 15:07:00,Adoption,Cat,Domestic Medium Hair Mix,Orange Tabby,60,Si,Macho
2013-11-06 11:38:00,Transfer,Dog,Maltese Mix,White/Tan,60,Si,Hembra
2014-08-30 13:09:00,Adoption,Dog,Dachshund Mix,Tan/White,2190,Si,Hembra
2014-07-03 12:41:00,Euthanasia,Dog,Pit Bull Mix,Chocolate/White,365,No,Macho
2014-04-07 14:50:00,Transfer,Dog,Rat Terrier Mix,White/Chocolate,2920,No,Macho
2014-02-22 19:08:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,365,Desconocido,Desconocido
